timestamp,temperature_c,humidity_pct,mq135_air_quality_ppm,ldr_light_lux,vibration_g,heat_index_c,air_light_ratio,vibration_delta,label,event
2026-01-30 12:14:00,31.985,51.391,193.560,850.773,0.01902,34.041,0.227510,-0.000998,0,normal
2026-01-30 12:15:00,31.653,49.473,188.230,831.526,0.02037,33.632,0.226367,0.001350,0,normal
2026-01-30 12:16:00,31.435,50.673,185.720,872.753,0.02225,33.462,0.212798,0.001885,0,normal
2026-01-30 12:17:00,31.275,50.676,187.525,833.201,0.02314,33.302,0.225066,0.000888,0,normal
2026-01-30 12:18:00,31.694,50.026,184.274,836.421,0.02099,33.695,0.220312,-0.002149,0,normal
2026-01-30 12:19:00,32.365,50.097,188.273,856.387,0.01880,34.368,0.219846,-0.002192,0,normal
2026-01-30 12:20:00,31.391,51.238,189.553,878.425,0.02157,33.441,0.215787,0.002772,0,normal
2026-01-30 12:21:00,31.615,50.605,185.195,825.647,0.01854,33.639,0.224303,-0.003032,0,normal
2026-01-30 12:22:00,31.813,52.651,181.215,787.693,0.03041,33.919,0.230058,0.011868,0,normal
2026-01-30 12:23:00,31.381,47.496,182.762,849.898,0.02001,33.281,0.215040,-0.010403,0,normal
2026-01-30 12:24:00,32.465,52.735,195.569,877.099,0.01892,34.575,0.222973,-0.001089,0,normal
2026-01-30 12:25:00,31.999,50.509,190.114,864.497,0.02271,34.019,0.219913,0.003796,0,normal
2026-01-30 12:26:00,31.802,48.692,192.281,863.344,0.01942,33.750,0.222717,-0.003295,0,normal
2026-01-30 12:27:00,32.023,49.833,189.157,881.853,0.01847,34.016,0.214500,-0.000950,0,normal
2026-01-30 12:28:00,31.749,49.707,184.359,821.304,0.01894,33.738,0.224471,0.000469,0,normal
2026-01-30 12:29:00,31.634,52.271,182.868,833.925,0.02499,33.724,0.219286,0.006056,0,normal
2026-01-30 12:30:00,30.614,51.955,199.425,831.166,0.01979,32.692,0.239934,-0.005208,0,normal
2026-01-30 12:31:00,31.530,52.511,182.865,888.924,0.02167,33.630,0.205716,0.001882,0,normal
2026-01-30 12:32:00,31.498,51.255,183.121,914.303,0.02285,33.549,0.200285,0.001182,0,normal
2026-01-30 12:33:00,31.256,52.530,188.277,864.617,0.02346,33.357,0.217758,0.000611,0,normal
2026-01-30 12:34:00,31.821,48.577,190.975,885.940,0.02056,33.764,0.215562,-0.002898,0,normal
2026-01-30 12:35:00,31.053,49.840,185.846,843.895,0.02748,33.046,0.220225,0.006918,0,normal
2026-01-30 12:36:00,31.949,51.160,193.476,829.933,0.02604,33.995,0.233123,-0.001441,0,normal
2026-01-30 12:37:00,31.636,49.123,187.940,849.568,0.01927,33.601,0.221219,-0.006773,0,normal
2026-01-30 12:38:00,31.321,50.609,188.897,879.398,0.02447,33.346,0.214803,0.005199,0,normal
2026-01-30 12:39:00,31.863,50.431,186.721,854.876,0.02028,33.880,0.218419,-0.004184,0,normal
2026-01-30 12:40:00,32.721,50.848,187.477,852.711,0.02033,34.755,0.219860,0.000044,0,normal
2026-01-30 12:41:00,31.771,51.838,187.736,833.532,0.02228,33.844,0.225230,0.001952,0,normal
2026-01-30 12:42:00,31.818,50.847,182.527,883.458,0.01967,33.852,0.206605,-0.002611,0,normal
2026-01-30 12:43:00,31.521,49.478,177.929,895.362,0.01942,33.500,0.198723,-0.000246,0,normal
2026-01-30 12:44:00,31.679,50.314,187.428,907.629,0.02000,33.691,0.206503,0.000581,0,normal
2026-01-30 12:45:00,31.552,51.791,186.635,869.404,0.02029,33.623,0.214670,0.000285,0,normal
2026-01-30 12:46:00,31.398,50.221,186.479,883.366,0.01970,33.406,0.211101,-0.000589,0,normal
2026-01-30 12:47:00,31.504,48.682,178.761,900.200,0.01864,33.451,0.198580,-0.001059,0,normal
2026-01-30 12:48:00,31.775,50.119,190.455,867.313,0.02278,33.780,0.219591,0.004146,0,normal
2026-01-30 12:49:00,31.937,48.651,187.981,830.284,0.01998,33.883,0.226406,-0.002807,0,normal
2026-01-30 12:50:00,31.537,49.355,175.814,881.944,0.01892,33.511,0.199348,-0.001057,0,normal
2026-01-30 12:51:00,31.768,50.900,189.670,881.679,0.01861,33.804,0.215123,-0.000306,0,normal
2026-01-30 12:52:00,30.494,48.787,195.399,885.278,0.02107,32.445,0.220720,0.002455,0,normal
2026-01-30 12:53:00,32.114,51.983,183.327,900.110,0.02313,34.193,0.203671,0.002066,0,normal
2026-01-30 12:54:00,31.008,49.682,190.325,892.359,0.01869,32.995,0.213283,-0.004443,0,normal
2026-01-30 12:55:00,31.625,48.469,196.048,893.760,0.02600,33.564,0.219352,0.007308,0,normal
2026-01-30 12:56:00,31.879,50.204,189.194,883.547,0.01977,33.887,0.214131,-0.006227,0,normal
2026-01-30 12:57:00,31.711,49.394,187.585,881.596,0.02207,33.687,0.212780,0.002293,0,normal
2026-01-30 12:58:00,31.110,49.063,190.993,892.064,0.01840,33.072,0.214102,-0.003671,0,normal
2026-01-30 12:59:00,31.235,50.651,180.362,868.038,0.02394,33.261,0.207782,0.005544,0,normal
2026-01-30 13:00:00,31.134,51.563,188.957,895.257,0.02383,33.197,0.211065,-0.000107,0,normal
2026-01-30 13:01:00,31.924,49.328,190.436,905.708,0.02402,33.897,0.210262,0.000192,0,normal
2026-01-30 13:02:00,31.493,50.096,185.914,904.142,0.01902,33.497,0.205625,-0.005005,0,normal
2026-01-30 13:03:00,31.961,51.527,201.336,888.876,0.02018,34.022,0.226506,0.001156,0,normal
2026-01-30 13:04:00,31.502,45.917,188.919,911.041,0.02037,33.338,0.207366,0.000198,0,normal
2026-01-30 13:05:00,31.347,48.656,190.307,941.090,0.02537,33.293,0.202220,0.004998,0,normal
2026-01-30 13:06:00,31.818,49.560,185.535,916.192,0.02128,33.800,0.202507,-0.004088,0,normal
2026-01-30 13:07:00,32.081,50.826,185.722,865.461,0.02478,34.114,0.214593,0.003500,0,normal
2026-01-30 13:08:00,31.700,50.040,191.831,899.780,0.01977,33.701,0.213198,-0.005008,0,normal
2026-01-30 13:09:00,31.427,48.809,186.892,882.960,0.01887,33.379,0.211665,-0.000910,0,normal
2026-01-30 13:10:00,31.481,51.324,192.582,890.439,0.01971,33.534,0.216278,0.000849,0,normal
2026-01-30 13:11:00,32.434,48.344,186.186,903.212,0.02362,34.368,0.206138,0.003908,0,normal
2026-01-30 13:12:00,31.443,50.943,191.737,861.871,0.02054,33.481,0.222466,-0.003079,0,normal
2026-01-30 13:13:00,32.177,50.986,190.286,886.976,0.02135,34.217,0.214533,0.000809,0,normal
2026-01-30 13:14:00,32.068,48.985,183.068,901.950,0.02319,34.027,0.202970,0.001838,0,normal
2026-01-30 13:15:00,31.244,51.106,184.935,864.702,0.02330,33.288,0.213872,0.000109,0,normal
2026-01-30 13:16:00,31.417,50.103,190.588,880.814,0.02031,33.421,0.216378,-0.002993,0,normal
2026-01-30 13:17:00,31.667,50.250,185.528,867.679,0.02292,33.677,0.213821,0.002612,0,normal
2026-01-30 13:18:00,32.306,51.093,195.219,911.173,0.01865,34.350,0.214251,-0.004266,0,normal
2026-01-30 13:19:00,32.215,49.878,184.973,902.423,0.01834,34.210,0.204973,-0.000308,0,normal
2026-01-30 13:20:00,31.742,50.003,184.833,908.015,0.02057,33.742,0.203558,0.002224,0,normal
2026-01-30 13:21:00,32.017,51.024,186.919,913.012,0.02479,34.058,0.204728,0.004224,0,normal
2026-01-30 13:22:00,31.599,49.502,176.877,904.505,0.02222,33.579,0.195551,-0.002568,0,normal
2026-01-30 13:23:00,31.235,52.545,188.113,897.919,0.01988,33.337,0.209499,-0.002348,0,normal
2026-01-30 13:24:00,31.906,50.428,184.140,899.374,0.02414,33.923,0.204742,0.004260,0,normal
2026-01-30 13:25:00,31.670,49.085,193.016,904.356,0.02002,33.633,0.213429,-0.004121,0,normal
2026-01-30 13:26:00,31.446,48.869,188.914,891.556,0.01813,33.401,0.211893,-0.001883,0,normal
2026-01-30 13:27:00,32.712,48.597,195.689,889.158,0.02201,34.655,0.220083,0.003872,0,normal
2026-01-30 13:28:00,31.853,47.974,195.626,913.213,0.01964,33.772,0.214217,-0.002362,0,normal
2026-01-30 13:29:00,31.755,49.411,191.142,927.529,0.01811,33.731,0.206077,-0.001532,0,normal
2026-01-30 13:30:00,32.071,50.149,179.082,871.593,0.01802,34.076,0.205465,-0.000094,0,normal
2026-01-30 13:31:00,31.826,47.806,183.077,889.176,0.01828,33.739,0.205895,0.000264,0,normal
2026-01-30 13:32:00,32.023,49.872,192.697,886.141,0.02134,34.018,0.217457,0.003056,0,normal
2026-01-30 13:33:00,32.310,49.836,178.324,918.473,0.01855,34.304,0.194153,-0.002793,0,normal
2026-01-30 13:34:00,32.118,48.800,188.172,926.624,0.01985,34.070,0.203072,0.001301,0,normal
2026-01-30 13:35:00,32.316,49.178,186.406,934.813,0.02018,34.283,0.199405,0.000330,0,normal
2026-01-30 13:36:00,32.373,48.773,192.764,948.121,0.02017,34.324,0.203311,-0.000009,0,normal
2026-01-30 13:37:00,31.882,48.451,198.715,909.105,0.01880,33.820,0.218583,-0.001372,0,normal
2026-01-30 13:38:00,32.394,52.046,189.381,909.621,0.02061,34.476,0.208198,0.001811,0,normal
2026-01-30 13:39:00,31.783,50.787,182.735,868.369,0.02307,33.815,0.210435,0.002466,0,normal
2026-01-30 13:40:00,31.857,48.281,182.577,889.889,0.01875,33.789,0.205168,-0.004322,0,normal
2026-01-30 13:41:00,31.123,49.168,179.556,919.161,0.02158,33.089,0.195348,0.002829,0,normal
2026-01-30 13:42:00,32.097,49.108,187.177,884.651,0.02763,34.062,0.211583,0.006049,0,normal
2026-01-30 13:43:00,31.850,48.606,179.805,917.921,0.02254,33.794,0.195883,-0.005085,0,normal
2026-01-30 13:44:00,32.320,49.259,193.015,872.077,0.02722,34.290,0.221327,0.004676,0,normal
2026-01-30 13:45:00,31.494,49.544,193.323,930.051,0.01849,33.476,0.207863,-0.008733,0,normal
2026-01-30 13:46:00,31.939,48.669,186.785,873.360,0.01806,33.886,0.213869,-0.000430,0,normal
2026-01-30 13:47:00,32.437,50.402,194.238,961.474,0.02202,34.453,0.202021,0.003968,0,normal
2026-01-30 13:48:00,32.044,50.063,190.955,883.703,0.01964,34.046,0.216085,-0.002384,0,normal
2026-01-30 13:49:00,31.720,49.860,178.967,890.987,0.01887,33.715,0.200863,-0.000771,0,normal
2026-01-30 13:50:00,32.017,51.174,186.203,926.018,0.02058,34.064,0.201079,0.001707,0,normal
2026-01-30 13:51:00,31.686,50.614,181.526,915.005,0.02059,33.711,0.198388,0.000015,0,normal
2026-01-30 13:52:00,31.668,49.962,187.152,902.132,0.02066,33.666,0.207456,0.000066,0,normal
2026-01-30 13:53:00,32.056,49.716,188.346,918.432,0.01851,34.044,0.205073,-0.002149,0,normal
2026-01-30 13:54:00,32.419,49.897,191.143,915.801,0.02826,34.415,0.208717,0.009747,0,normal
2026-01-30 13:55:00,31.124,49.328,190.283,887.886,0.01993,33.097,0.214311,-0.008328,0,normal
2026-01-30 13:56:00,31.902,48.336,183.555,922.582,0.02281,33.835,0.198958,0.002884,0,normal
2026-01-30 13:57:00,32.147,48.990,189.042,909.718,0.02791,34.107,0.207803,0.005097,0,normal
2026-01-30 13:58:00,32.609,50.683,182.761,907.241,0.02290,34.637,0.201447,-0.005011,0,normal
2026-01-30 13:59:00,32.546,49.971,190.274,871.557,0.01902,34.545,0.218315,-0.003878,0,normal
2026-01-30 14:00:00,32.135,48.738,186.455,929.774,0.02782,34.085,0.200538,0.008801,0,normal
2026-01-30 14:01:00,31.292,50.534,187.408,917.152,0.02484,33.313,0.204337,-0.002981,0,normal
2026-01-30 14:02:00,32.216,49.498,183.470,930.763,0.02173,34.196,0.197118,-0.003107,0,normal
2026-01-30 14:03:00,31.447,52.179,193.890,891.734,0.02424,33.534,0.217431,0.002507,0,normal
2026-01-30 14:04:00,32.146,49.336,190.910,932.072,0.02153,34.120,0.204823,-0.002712,0,normal
2026-01-30 14:05:00,32.351,50.487,191.348,944.556,0.02059,34.371,0.202580,-0.000940,0,normal
2026-01-30 14:06:00,31.819,51.735,182.799,900.950,0.02205,33.888,0.202895,0.001457,0,normal
2026-01-30 14:07:00,32.116,51.644,195.359,924.492,0.02793,34.181,0.211315,0.005881,0,normal
2026-01-30 14:08:00,32.519,50.053,185.388,924.405,0.01960,34.521,0.200549,-0.008324,0,normal
2026-01-30 14:09:00,33.164,48.757,193.730,923.517,0.02328,35.114,0.209775,0.003678,0,normal
2026-01-30 14:10:00,31.646,50.440,187.685,899.288,0.02686,33.663,0.208704,0.003578,0,normal
2026-01-30 14:11:00,32.176,50.092,190.587,895.473,0.02698,34.180,0.212834,0.000126,0,normal
2026-01-30 14:12:00,31.616,48.747,189.162,934.374,0.01931,33.566,0.202447,-0.007675,0,normal
2026-01-30 14:13:00,31.338,50.276,194.341,895.097,0.02456,33.349,0.217117,0.005251,0,normal
2026-01-30 14:14:00,32.151,50.091,181.607,905.081,0.02045,34.155,0.200653,-0.004111,0,normal
2026-01-30 14:15:00,31.674,50.460,186.725,936.733,0.01909,33.692,0.199337,-0.001362,0,normal
2026-01-30 14:16:00,31.512,51.097,189.936,882.750,0.02005,33.556,0.215164,0.000964,0,normal
2026-01-30 14:17:00,32.440,47.474,199.374,904.787,0.02508,34.339,0.220355,0.005030,0,normal
2026-01-30 14:18:00,32.086,49.771,187.440,953.099,0.02311,34.077,0.196664,-0.001973,0,normal
2026-01-30 14:19:00,33.081,50.184,187.167,925.068,0.01914,35.089,0.202327,-0.003965,0,normal
2026-01-30 14:20:00,32.172,50.093,188.350,875.620,0.01952,34.175,0.215105,0.000381,0,normal
2026-01-30 14:21:00,31.645,48.659,195.320,932.338,0.02210,33.592,0.209494,0.002574,0,normal
2026-01-30 14:22:00,31.716,49.269,183.307,897.219,0.02328,33.687,0.204306,0.001182,0,normal
2026-01-30 14:23:00,31.796,48.975,191.771,927.299,0.01884,33.755,0.206806,-0.004442,0,normal
2026-01-30 14:24:00,31.403,48.914,183.415,935.374,0.01811,33.360,0.196088,-0.000728,0,normal
2026-01-30 14:25:00,32.925,49.594,188.741,884.386,0.02011,34.909,0.213415,0.001997,0,normal
2026-01-30 14:26:00,32.062,50.607,192.781,903.435,0.02000,34.086,0.213387,-0.000103,0,normal
2026-01-30 14:27:00,31.369,48.709,186.951,942.632,0.01886,33.317,0.198329,-0.001142,0,normal
2026-01-30 14:28:00,31.479,48.149,191.568,926.221,0.02974,33.405,0.206828,0.010876,0,normal
2026-01-30 14:29:00,30.857,49.561,184.172,915.762,0.02031,32.839,0.201114,-0.009424,0,normal
2026-01-30 14:30:00,32.527,50.479,189.287,868.750,0.02321,34.546,0.217885,0.002897,0,normal
2026-01-30 14:31:00,32.598,50.040,184.121,882.228,0.01960,34.599,0.208699,-0.003612,0,normal
2026-01-30 14:32:00,32.633,50.465,184.281,914.386,0.02204,34.652,0.201535,0.002445,0,normal
2026-01-30 14:33:00,31.236,49.879,194.602,881.135,0.01811,33.231,0.220853,-0.003938,0,normal
2026-01-30 14:34:00,31.709,50.469,184.082,870.213,0.01878,33.728,0.211537,0.000669,0,normal
2026-01-30 14:35:00,32.157,49.279,192.729,917.759,0.02245,34.128,0.210000,0.003678,0,normal
2026-01-30 14:36:00,31.131,48.042,184.750,906.947,0.01835,33.052,0.203706,-0.004099,0,normal
2026-01-30 14:37:00,32.098,49.452,196.725,908.704,0.01980,34.076,0.216489,0.001441,0,normal
2026-01-30 14:38:00,32.114,50.238,186.800,928.579,0.02036,34.123,0.201167,0.000566,0,normal
2026-01-30 14:39:00,31.644,48.870,195.877,902.288,0.02295,33.598,0.217089,0.002586,0,normal
2026-01-30 14:40:00,32.056,49.921,188.410,868.015,0.02289,34.052,0.217058,-0.000060,0,normal
2026-01-30 14:41:00,31.560,50.473,190.994,907.432,0.01860,33.579,0.210477,-0.004287,0,normal
2026-01-30 14:42:00,31.335,52.291,192.861,879.277,0.02060,33.426,0.219341,0.002000,0,normal
2026-01-30 14:43:00,32.035,48.457,186.779,890.017,0.02084,33.974,0.209860,0.000244,0,normal
2026-01-30 14:44:00,32.168,47.326,189.842,895.597,0.01966,34.061,0.211972,-0.001180,0,normal
2026-01-30 14:45:00,32.031,47.963,184.407,895.891,0.01908,33.950,0.205836,-0.000582,0,normal
2026-01-30 14:46:00,32.316,49.978,186.309,871.950,0.02266,34.315,0.213670,0.003581,0,normal
2026-01-30 14:47:00,32.305,49.244,190.982,964.885,0.01911,34.274,0.197933,-0.003550,0,normal
2026-01-30 14:48:00,31.363,49.929,187.094,876.695,0.02240,33.360,0.213409,0.003285,0,normal
2026-01-30 14:49:00,31.941,51.273,179.339,926.150,0.02196,33.992,0.193639,-0.000440,0,normal
2026-01-30 14:50:00,31.281,50.367,192.145,932.207,0.01941,33.295,0.206118,-0.002552,0,normal
2026-01-30 14:51:00,32.583,48.246,190.570,862.972,0.02041,34.512,0.220830,0.001005,0,normal
2026-01-30 14:52:00,32.006,51.366,185.663,911.219,0.02203,34.061,0.203752,0.001619,0,normal
2026-01-30 14:53:00,31.640,47.410,189.609,879.883,0.01997,33.536,0.215493,-0.002066,0,normal
2026-01-30 14:54:00,31.724,50.487,188.529,888.128,0.01932,33.743,0.212277,-0.000641,0,normal
2026-01-30 14:55:00,31.546,49.954,195.023,877.014,0.01859,33.544,0.222372,-0.000733,0,normal
2026-01-30 14:56:00,31.597,49.923,183.899,904.533,0.02094,33.594,0.203308,0.002346,0,normal
2026-01-30 14:57:00,31.702,49.741,193.131,946.207,0.01901,33.692,0.204111,-0.001926,0,normal
2026-01-30 14:58:00,31.066,50.663,198.672,866.603,0.02685,33.093,0.229254,0.007837,0,normal
2026-01-30 14:59:00,31.020,48.242,191.928,895.935,0.02195,32.950,0.214221,-0.004898,0,normal
2026-01-30 15:00:00,32.258,50.588,182.422,931.519,0.02267,34.282,0.195832,0.000723,0,normal
2026-01-30 15:01:00,31.885,50.268,190.815,905.686,0.02059,33.896,0.210686,-0.002083,0,normal
2026-01-30 15:02:00,31.858,51.518,183.163,913.109,0.02806,33.919,0.200592,0.007469,0,normal
2026-01-30 15:03:00,31.626,49.072,188.184,876.501,0.02220,33.589,0.214699,-0.005863,0,normal
2026-01-30 15:04:00,31.723,47.905,185.101,871.748,0.02202,33.639,0.212333,-0.000179,0,normal
2026-01-30 15:05:00,31.846,48.721,202.404,891.232,0.01986,33.795,0.227106,-0.002159,0,normal
2026-01-30 15:06:00,31.821,48.668,187.633,891.265,0.02700,33.768,0.210524,0.007138,0,normal
2026-01-30 15:07:00,31.508,49.260,188.163,890.980,0.01986,33.478,0.211187,-0.007136,0,normal
2026-01-30 15:08:00,31.885,50.318,185.518,862.876,0.01879,33.897,0.214999,-0.001067,0,normal
2026-01-30 15:09:00,31.745,49.460,180.803,900.378,0.01919,33.724,0.200808,0.000394,0,normal
2026-01-30 15:10:00,32.182,49.548,194.587,898.950,0.02467,34.164,0.216460,0.005483,0,normal
2026-01-30 15:11:00,31.571,48.941,181.495,865.424,0.01898,33.529,0.209718,-0.005691,0,normal
2026-01-30 15:12:00,32.214,51.423,192.165,874.707,0.02147,34.271,0.219691,0.002488,0,normal
2026-01-30 15:13:00,31.282,52.308,185.930,895.377,0.01959,33.375,0.207655,-0.001878,0,normal
2026-01-30 15:14:00,32.818,49.794,197.786,906.356,0.01883,34.810,0.218221,-0.000758,0,normal
2026-01-30 15:15:00,31.952,51.485,190.606,888.435,0.02358,34.011,0.214542,0.004752,0,normal
2026-01-30 15:16:00,31.667,50.401,190.713,866.188,0.02085,33.683,0.220175,-0.002730,0,normal
2026-01-30 15:17:00,31.353,49.725,188.231,871.539,0.01916,33.342,0.215976,-0.001698,0,normal
2026-01-30 15:18:00,32.038,49.619,190.240,873.498,0.01951,34.023,0.217791,0.000357,0,normal
2026-01-30 15:19:00,31.872,49.183,185.100,857.302,0.02213,33.839,0.215910,0.002619,0,normal
2026-01-30 15:20:00,31.530,50.451,174.065,892.894,0.02192,33.548,0.194944,-0.000216,0,normal
2026-01-30 15:21:00,31.753,50.535,196.225,880.813,0.01826,33.774,0.222777,-0.003658,0,normal
2026-01-30 15:22:00,31.646,48.924,188.409,857.665,0.02241,33.603,0.219677,0.004157,0,normal
2026-01-30 15:23:00,31.827,52.424,190.476,874.569,0.02404,33.924,0.217794,0.001624,0,normal
2026-01-30 15:24:00,31.489,48.084,185.389,873.134,0.02507,33.413,0.212326,0.001035,0,normal
2026-01-30 15:25:00,32.169,50.806,183.942,859.930,0.01865,34.202,0.213903,-0.006420,0,normal
2026-01-30 15:26:00,31.978,50.671,180.437,855.232,0.01936,34.005,0.210980,0.000710,0,normal
2026-01-30 15:27:00,31.672,51.414,193.938,846.192,0.02601,33.729,0.229189,0.006648,0,normal
2026-01-30 15:28:00,31.482,48.457,184.856,879.147,0.02508,33.420,0.210268,-0.000927,0,normal
2026-01-30 15:29:00,31.566,50.514,188.968,841.340,0.02188,33.587,0.224604,-0.003206,0,normal
2026-01-30 15:30:00,31.735,49.976,194.050,864.908,0.02123,33.734,0.224359,-0.000645,0,normal
2026-01-30 15:31:00,32.520,49.802,190.839,876.389,0.02134,34.512,0.217756,0.000110,0,normal
2026-01-30 15:32:00,31.405,50.843,189.439,861.816,0.02076,33.439,0.219814,-0.000579,0,normal
2026-01-30 15:33:00,32.657,49.260,184.260,849.331,0.02637,34.627,0.216947,0.005605,0,normal
2026-01-30 15:34:00,31.852,50.322,189.252,822.295,0.02068,33.865,0.230151,-0.005685,0,normal
2026-01-30 15:35:00,32.089,51.921,190.237,856.269,0.02369,34.166,0.222170,0.003008,0,normal
2026-01-30 15:36:00,31.827,50.109,186.549,874.623,0.01932,33.831,0.213291,-0.004374,0,normal
2026-01-30 15:37:00,31.677,50.516,191.939,912.178,0.02004,33.698,0.210419,0.000720,0,normal
2026-01-30 15:38:00,31.903,49.645,184.858,871.653,0.02032,33.889,0.212078,0.000287,0,normal
2026-01-30 15:39:00,31.844,49.684,177.334,849.246,0.02147,33.831,0.208813,0.001149,0,normal
2026-01-30 15:40:00,31.938,52.466,187.673,832.247,0.01939,34.036,0.225502,-0.002085,0,normal
2026-01-30 15:41:00,31.056,52.238,188.963,837.468,0.02155,33.146,0.225637,0.002159,0,normal
2026-01-30 15:42:00,31.877,50.150,192.946,836.417,0.01824,33.883,0.230681,-0.003303,0,normal
2026-01-30 15:43:00,30.916,48.688,183.003,840.483,0.02263,32.863,0.217735,0.004390,0,normal
2026-01-30 15:44:00,31.566,50.077,189.350,869.637,0.02889,33.569,0.217735,0.006251,0,normal
2026-01-30 15:45:00,31.121,50.044,188.723,869.861,0.01814,33.123,0.216958,-0.010741,0,normal
2026-01-30 15:46:00,30.800,49.332,190.252,844.925,0.02153,32.773,0.225170,0.003382,0,normal
2026-01-30 15:47:00,31.814,49.282,178.397,856.831,0.01890,33.785,0.208205,-0.002630,0,normal
2026-01-30 15:48:00,31.756,49.773,188.247,858.570,0.02429,33.747,0.219257,0.005392,0,normal
2026-01-30 15:49:00,31.569,50.362,182.435,817.530,0.02549,33.583,0.223154,0.001202,0,normal
2026-01-30 15:50:00,31.867,51.404,188.816,845.123,0.01847,33.924,0.223419,-0.007018,0,normal
2026-01-30 15:51:00,31.739,50.051,195.640,850.580,0.02555,33.741,0.230007,0.007079,0,normal
2026-01-30 15:52:00,30.685,50.431,197.121,843.121,0.01817,32.702,0.233799,-0.007378,0,normal
2026-01-30 15:53:00,31.331,51.883,190.576,839.304,0.01886,33.406,0.227064,0.000685,0,normal
2026-01-30 15:54:00,31.955,51.405,188.280,843.433,0.02324,34.011,0.223231,0.004385,0,normal
2026-01-30 15:55:00,31.971,51.344,190.396,833.664,0.02049,34.025,0.228385,-0.002754,0,normal
2026-01-30 15:56:00,32.080,49.489,190.133,837.499,0.02780,34.060,0.227025,0.007315,0,normal
2026-01-30 15:57:00,31.790,50.406,185.728,831.492,0.02050,33.806,0.223368,-0.007300,0,normal
2026-01-30 15:58:00,32.305,49.654,195.342,819.338,0.01824,34.291,0.238414,-0.002262,0,normal
2026-01-30 15:59:00,31.703,50.281,182.103,814.113,0.01907,33.714,0.223683,0.000824,0,normal
2026-01-30 16:00:00,31.741,49.310,201.105,881.985,0.03771,33.713,0.228014,0.018643,0,normal
2026-01-30 16:01:00,31.272,52.265,205.054,875.047,0.04330,33.363,0.234335,0.005590,0,normal
2026-01-30 16:02:00,31.084,50.871,202.273,849.919,0.03619,33.119,0.237991,-0.007111,0,normal
2026-01-30 16:03:00,31.465,49.658,205.205,863.605,0.04228,33.452,0.237615,0.006089,0,normal
2026-01-30 16:04:00,30.970,52.306,203.291,833.383,0.03605,33.062,0.243935,-0.006230,0,normal
2026-01-30 16:05:00,31.212,50.572,197.416,850.538,0.03779,33.235,0.232107,0.001738,0,normal
2026-01-30 16:06:00,31.804,50.579,209.326,856.585,0.03976,33.827,0.244372,0.001977,0,normal
2026-01-30 16:07:00,31.786,50.425,204.591,831.819,0.04084,33.803,0.245956,0.001073,0,normal
2026-01-30 16:08:00,31.329,49.838,212.236,846.662,0.03657,33.323,0.250674,-0.004268,0,normal
2026-01-30 16:09:00,30.267,49.252,202.870,836.642,0.03931,32.237,0.242481,0.002739,0,normal
2026-01-30 16:10:00,31.760,51.155,202.759,859.196,0.03774,33.806,0.235988,-0.001563,0,normal
2026-01-30 16:11:00,31.584,51.608,211.032,843.013,0.04126,33.649,0.250330,0.003512,0,normal
2026-01-30 16:12:00,31.709,50.324,207.360,863.640,0.04226,33.722,0.240100,0.001005,0,normal
2026-01-30 16:13:00,31.081,51.165,203.743,817.175,0.03606,33.127,0.249326,-0.006206,0,normal
2026-01-30 16:14:00,31.245,48.605,209.868,835.937,0.03710,33.190,0.251057,0.001044,0,normal
2026-01-30 16:15:00,31.702,50.392,203.705,861.656,0.03638,33.718,0.236411,-0.000723,0,normal
2026-01-30 16:16:00,30.937,50.675,203.705,811.502,0.03750,32.964,0.251022,0.001121,0,normal
2026-01-30 16:17:00,31.820,49.000,202.458,821.497,0.04053,33.780,0.246450,0.003032,0,normal
2026-01-30 16:18:00,31.619,51.987,209.489,815.887,0.04119,33.699,0.256762,0.000663,0,normal
2026-01-30 16:19:00,31.417,52.124,201.434,838.122,0.03959,33.502,0.240339,-0.001600,0,normal
2026-01-30 16:20:00,30.890,51.974,199.678,789.871,0.03983,32.969,0.252798,0.000239,0,normal
2026-01-30 16:21:00,31.336,48.001,197.424,795.185,0.03992,33.256,0.248274,0.000093,0,normal
2026-01-30 16:22:00,31.640,51.195,210.723,859.724,0.03644,33.688,0.245105,-0.003486,0,normal
2026-01-30 16:23:00,31.511,51.286,201.365,763.159,0.04161,33.562,0.263857,0.005169,0,normal
2026-01-30 16:24:00,30.766,50.816,199.649,842.917,0.04115,32.799,0.236855,-0.000457,0,normal
2026-01-30 16:25:00,30.577,52.797,205.111,812.336,0.03723,32.689,0.252495,-0.003923,0,normal
2026-01-30 16:26:00,31.242,51.020,207.280,822.069,0.03799,33.283,0.252144,0.000763,0,normal
2026-01-30 16:27:00,31.535,51.193,205.221,842.648,0.04122,33.582,0.243544,0.003232,0,normal
2026-01-30 16:28:00,30.757,53.034,203.268,828.664,0.04175,32.879,0.245296,0.000525,0,normal
2026-01-30 16:29:00,30.920,51.470,201.499,836.975,0.03898,32.979,0.240746,-0.002762,0,normal
2026-01-30 16:30:00,31.479,51.043,203.823,779.038,0.04238,33.520,0.261634,0.003397,0,normal
2026-01-30 16:31:00,30.917,51.183,210.181,799.853,0.03736,32.964,0.262775,-0.005026,0,normal
2026-01-30 16:32:00,30.151,49.751,205.875,825.957,0.03660,32.141,0.249257,-0.000757,0,normal
2026-01-30 16:33:00,30.650,53.098,209.893,785.120,0.04308,32.774,0.267338,0.006478,0,normal
